,gen,nevals,mean,max
25,25,150,56.07101096795707,87.19140997390338
26,26,150,60.6765533111088,87.19342407327508
27,27,150,62.5673561439888,87.19342407327508
28,28,150,62.82073333151357,87.19342407327508
29,29,150,59.15670966689612,87.19342407327508
30,30,150,57.93824846612335,87.19342407327508
31,31,150,62.32838853756456,87.19342407327508
32,32,150,62.21999916397525,87.19342407327508
33,33,150,60.33591972130446,87.19342407327508
34,34,150,58.80214351681779,87.19342407327508
35,35,150,60.371893398131654,87.19342407327508
36,36,150,62.1185085394524,87.19342407327508
37,37,150,64.18265735501735,87.19342407327508
38,38,150,62.82639827292354,87.19342407327508
39,39,150,62.84193635065909,87.19342407327508
40,40,150,61.171783729067876,87.19342407327508
41,41,150,62.868521466127326,87.19342407327508
42,42,150,65.2907405420992,87.19342407327508
43,43,150,65.60329317846994,88.58939992297535
44,44,150,61.736924203301704,87.46660195700335
45,45,150,56.00305480539195,87.46660195700335
46,46,150,61.89464920382595,87.46660195700335
47,47,150,62.453229154718805,87.46660195700335
48,48,150,60.427146118070496,87.46660195700335
49,49,150,64.1996748456856,87.46660195700335
50,50,150,61.69026403698259,87.46660195700335
51,51,150,62.00994673900917,87.46660195700335
52,52,150,60.45198028456486,87.46660195700335
53,53,150,60.61509314020196,87.19342407327508
54,54,150,63.865575179528726,87.19342407327508
55,55,150,63.64260835178504,87.19342407327508
56,56,150,63.62167608872034,87.19342407327508
57,57,150,64.91528502972731,87.19342407327508
58,58,150,64.90234924639132,87.19342407327508
59,59,150,66.55372147260816,87.19342407327508
60,60,150,65.82556946554136,87.19342407327508
61,61,150,68.2241338203733,87.19342407327508
62,62,150,67.15156167105525,87.19342407327508
63,63,150,67.56102177654049,87.19342407327508
64,64,150,66.77031000083306,87.19342407327508
65,65,150,71.9766559002419,87.46443510891825
66,66,150,72.8785097039887,87.46443510891825
67,67,150,72.69380944050575,87.19342407327508
68,68,150,73.55207672366562,87.19342407327508
69,69,150,74.98177237622244,87.19342407327508
70,70,150,81.08681602364177,87.19342407327508
71,71,150,82.54511948349572,87.19342407327508
72,72,150,82.29635296799702,87.19342407327508
73,73,150,81.20448950390404,87.19342407327508
74,74,150,81.97320961030591,87.19342407327508
75,75,150,83.10923945017906,87.19342407327508
76,76,150,82.77876897823663,87.19342407327508
77,77,150,79.07235630521474,87.19342407327508
78,78,150,80.84378815354106,87.19342407327508
79,79,150,78.24431220187755,87.19342407327508
80,80,150,81.92824475195134,87.19342407327508
81,81,150,83.80130767847346,87.19342407327508
82,82,150,83.80247088198415,87.19342407327508
83,83,150,82.49102881110723,87.19342407327508
84,84,150,82.53954437118155,87.19342407327508
85,85,150,79.75052004214218,87.19342407327508
86,86,150,77.56085669693998,89.19342407327508
87,87,150,80.67889850200292,87.21379137609951
88,88,150,77.49252277335727,87.19342407327508
89,89,150,74.247304899981,87.46660195700335
90,90,150,76.39476633449057,87.46660195700335
91,91,150,71.50461071332687,87.46660195700335
92,92,150,65.65707620184874,87.19342407327508
93,93,150,65.6823710034822,87.19342407327508
94,94,150,68.272155022358,87.19342407327508
95,95,150,71.57009400322687,87.19342407327508
96,96,150,71.11908230721833,87.19342407327508
97,97,150,75.4748781873077,87.19342407327508
98,98,150,81.21953404681679,87.19342407327508
99,99,150,83.70975424115386,87.19342407327508
100,100,150,84.98814986993114,87.19342407327508
0,0,150,-0.3495794313643727,56.77346333071253
1,1,150,4.393367155450296,56.77346333071253
2,2,150,7.579779784914021,56.77346333071253
3,3,150,11.758212873081714,56.77346333071253
4,4,150,17.122536363862626,74.77346333071253
