,gen,nevals,mean,max
6,6,100,58.182695208917195,75.04416263053517
7,7,100,60.3654146093152,86.19794861721985
8,8,100,64.54122937854002,90.30283177470683
9,9,100,67.74217342587377,90.30283177470683
10,10,100,69.15739347213595,91.32936197187237
11,11,100,73.97336317714549,90.5506543710456
12,12,100,73.52262435291271,90.7262779964458
13,13,100,75.414210719513,90.7262779964458
14,14,100,77.33710152307417,91.32472159231587
15,15,100,76.57941696728761,91.32472159231587
16,16,100,78.10534591341619,90.9706543710456
17,17,100,76.44881689326067,90.9706543710456
18,18,100,79.19232976945527,90.9706543710456
19,19,100,80.92858105442528,91.14472159231588
20,20,100,81.99219382729041,91.6987078342906
21,21,100,81.4478270292832,91.6987078342906
22,22,100,82.68147032410731,91.6987078342906
23,23,100,83.8402604884012,91.74472159231587
24,24,100,84.06218254948595,91.71425332628682
25,25,100,83.87749684319535,91.6987078342906
26,26,100,85.89766986581937,91.6987078342906
27,27,100,86.18033758795146,91.71425332628682
28,28,100,83.898023838667,91.71425332628682
29,29,100,88.26752723585318,91.7587078342906
30,30,100,89.7878250969274,91.71425332628682
31,31,100,90.64232595962157,91.74936197187237
32,32,100,89.99169810509773,91.7587078342906
33,33,100,90.80088977549336,91.83289246928256
34,34,100,90.44675750238704,91.83289246928256
35,35,100,90.79866535067835,91.83289246928256
36,36,100,90.77035834085734,91.89679627126203
37,37,100,88.75415773579657,91.89679627126203
38,38,100,88.89540196847518,91.89679627126203
39,39,100,90.53862207139106,91.89679627126203
40,40,100,90.15421379848485,91.89679627126203
41,41,100,90.18322756291398,91.89679627126203
42,42,100,91.65340695117162,91.89679627126203
43,43,100,91.42320899245064,91.89679627126203
44,44,100,89.97258668665546,91.8996441749217
45,45,100,89.40630794245627,91.89679627126203
46,46,100,91.42099205646912,91.89679627126203
47,47,100,91.46727508283426,91.89679627126203
48,48,100,91.36057303282445,91.89173296930548
49,49,100,91.24673286652362,91.89173296930548
50,50,100,90.55135498195496,91.89173296930548
51,51,100,90.0178382995361,91.94168263345199
52,52,100,89.21732641494341,91.94168263345199
53,53,100,89.59819724720597,91.95173296930548
54,54,100,91.05172681501928,91.95679627126204
55,55,100,90.42280913239313,91.95964417492169
56,56,100,91.49884918810602,91.95964417492169
57,57,100,91.69988299841015,91.95679627126204
58,58,100,91.8897502262449,91.95679627126204
59,59,100,91.85636716319208,91.95679627126204
60,60,100,91.178219725029,91.95679627126204
61,61,100,90.90732757913241,91.95679627126204
62,62,100,90.93646519121823,91.95679627126204
63,63,100,91.76002429853662,91.95679627126204
64,64,100,91.49408443425982,91.95679627126204
65,65,100,91.78726016139841,91.95679627126204
66,66,100,88.30683582983862,91.95679627126204
67,67,100,91.86489475412839,91.95679627126204
68,68,100,91.61600584311354,91.95679627126204
69,69,100,91.75919158394909,91.95679627126204
70,70,100,91.87913644106636,91.95679627126204
71,71,100,91.93011877712198,91.95679627126204
72,72,100,91.61175686139971,91.95679627126204
73,73,100,91.9358264202116,91.95679627126204
74,74,100,91.61600164862705,91.95679627126204
75,75,100,91.62440359057804,91.95679627126204
76,76,100,91.34335132358947,91.95679627126204
77,77,100,91.83757404721602,91.95679627126204
78,78,100,91.79699796982885,91.95679627126204
79,79,100,91.94569048877372,91.95679627126204
80,80,100,90.94801943545905,91.95679627126204
81,81,100,91.90446785773824,91.95679627126204
82,82,100,91.2406865376883,91.95679627126204
83,83,100,91.63209482265007,91.95679627126204
84,84,100,91.43698016864127,91.95679627126204
85,85,100,90.26800868429486,91.95679627126204
86,86,100,91.67835638206941,91.95679627126204
87,87,100,91.50700233488107,91.95679627126204
88,88,100,91.95554563824251,91.95679627126204
89,89,100,90.83079168552764,91.95679627126204
90,90,100,91.15774468734475,91.95679627126204
91,91,100,91.7803831603827,91.95679627126204
92,92,100,91.6022484410902,91.95679627126204
93,93,100,91.95494563824252,91.95679627126204
94,94,100,91.76027308952888,91.95679627126204
95,95,100,91.21879584127917,91.95679627126204
96,96,100,90.8334602757754,91.95679627126204
97,97,100,91.2429612796923,91.95679627126204
98,98,100,91.85806842499012,91.95679627126204
99,99,100,91.90470413879925,91.95679627126204
100,100,100,91.68704191458748,91.95679627126204
0,0,100,6.5977104149856105,66.27968822339258
1,1,100,16.577604899140443,66.27641489804762
2,2,100,30.357588692743175,75.19185751001956
3,3,100,44.61519078631662,75.19185751001956
4,4,100,51.920081468199584,75.19185751001956
5,5,100,57.7484625289557,75.19185751001956
6,6,100,61.447034590107734,90.15173296930548
7,7,100,66.76067749613004,90.15173296930548
8,8,100,65.73963408254036,86.65357331188758
9,9,100,67.01369167734956,86.65357331188758
10,10,100,64.89156292733162,91.59289246928256
11,11,100,64.88979622562057,91.59289246928256
12,12,100,68.60389894095695,91.59289246928256
13,13,100,72.94623410542235,91.59425332628683
14,14,100,73.41659471423498,91.59425332628683
15,15,100,73.16591703236804,91.59425332628683
16,16,100,74.88361040420502,91.59289246928256
17,17,100,75.50576573226253,91.59289246928256
18,18,100,72.82946024001728,91.59289246928256
19,19,100,74.37977416651567,91.59289246928256
20,20,100,76.21419858061687,91.59289246928256
21,21,100,80.1110163779028,91.59425332628683
22,22,100,81.02302512294807,91.71679627126204
23,23,100,83.33187930321861,91.71679627126204
24,24,100,84.7627661310462,91.71679627126204
25,25,100,83.65750470297522,91.71679627126204
26,26,100,83.13996584807903,91.71679627126204
27,27,100,78.80465307408994,91.71679627126204
28,28,100,82.5677417362022,91.71679627126204
29,29,100,81.3447213105197,91.71679627126204
30,30,100,82.77023731020905,91.81740496697306
31,31,100,84.4216546763801,91.71679627126204
32,32,100,82.10987509409195,91.71679627126204
33,33,100,83.73660458810647,91.71679627126204
34,34,100,87.49698519660791,91.71679627126204
35,35,100,87.29758397109813,91.71679627126204
36,36,100,87.95130328543407,91.71679627126204
37,37,100,88.3356607305323,91.71679627126204
38,38,100,89.66534890489247,91.71679627126204
39,39,100,90.35989278876782,91.71679627126204
40,40,100,89.39411997545284,91.71679627126204
41,41,100,89.98495962429772,91.71679627126204
42,42,100,90.34160403991686,91.71679627126204
43,43,100,91.17184630404337,91.71679627126204
44,44,100,88.0700521834979,91.71679627126204
45,45,100,88.93803897618083,92.36814186652396
46,46,100,84.8909865300011,92.36814186652396
47,47,100,90.25393338548221,92.36814186652396
48,48,100,89.24711535678294,92.36814186652396
49,49,100,91.05685093645381,92.36814186652396
50,50,100,91.38075638227018,92.36814186652396
51,51,100,91.37340689688985,92.36814186652396
52,52,100,89.1497875902142,91.71679627126204
53,53,100,90.70106615530015,91.71679627126204
54,54,100,90.7139253246761,91.71679627126204
55,55,100,90.83144222278966,91.71679627126204
56,56,100,90.93040161405762,91.71679627126204
57,57,100,89.53268794275387,91.71679627126204
58,58,100,90.9263408518834,91.71679627126204
59,59,100,91.25977619445231,91.71679627126204
60,60,100,88.84509461248425,91.71679627126204
61,61,100,89.93785195489563,91.71679627126204
62,62,100,91.03556885593304,91.71679627126204
63,63,100,91.5494163172537,91.71679627126204
64,64,100,90.5424425675386,91.71679627126204
65,65,100,89.38080406319804,91.71679627126204
66,66,100,90.15529961495002,91.71679627126204
67,67,100,91.70316350641001,91.71679627126204
68,68,100,91.46204173068264,91.71679627126204
69,69,100,90.82579442173835,91.71679627126204
70,70,100,91.3826591246866,91.71679627126204
71,71,100,89.66495096067432,91.71679627126204
72,72,100,87.8464041777279,91.71679627126204
73,73,100,90.58297907398459,91.71679627126204
74,74,100,89.01362883790301,91.71679627126204
75,75,100,90.83008224465613,91.71679627126204
76,76,100,91.66345573285497,91.71679627126204
77,77,100,90.70296279967208,91.71679627126204
78,78,100,90.70642339744491,91.71679627126204
79,79,100,91.02749284946076,91.71679627126204
80,80,100,90.17856330057012,91.71679627126204
81,81,100,90.75498509757672,91.71679627126204
82,82,100,90.97303946541861,91.71679627126204
83,83,100,91.66464177548544,91.71679627126204
84,84,100,91.23065917212054,91.71679627126204
85,85,100,91.19313179210822,91.71679627126204
86,86,100,90.13470142436239,91.71679627126204
87,87,100,91.07325104125162,91.71679627126204
88,88,100,89.35834302404847,91.71679627126204
89,89,100,90.79838399425857,91.71679627126204
90,90,100,91.70205093799918,91.71679627126204
91,91,100,91.3438914065888,91.71679627126204
92,92,100,91.08416016156053,91.71679627126204
93,93,100,89.67674645241868,91.71679627126204
94,94,100,90.23412183480308,91.71679627126204
95,95,100,91.35342006823448,91.71679627126204
96,96,100,90.04547024484579,91.71679627126204
97,97,100,90.42724250868237,91.71679627126204
98,98,100,91.05885673689511,91.71679627126204
99,99,100,89.93820135804164,91.71679627126204
100,100,100,90.77066798820171,91.71679627126204
0,0,100,5.663715326142493,66.57946500072771
1,1,100,19.050076542165783,75.2731522524128
2,2,100,35.5077838438932,75.2731522524128
3,3,100,50.71318769286115,84.9266105112725
4,4,100,59.722343379599344,84.9266105112725
5,5,100,63.03604723057573,84.9266105112725
6,6,100,66.52976041639259,84.9266105112725
7,7,100,64.90741265552396,85.27357331188759
8,8,100,63.13989306320826,85.33357331188759
9,9,100,63.955618621243026,84.9266105112725
10,10,100,68.60505380852537,84.9266105112725
11,11,100,71.46012447854983,84.9266105112725
12,12,100,68.46587665280278,84.9266105112725
13,13,100,67.45142020867013,86.40324619773175
14,14,100,69.00144207635172,86.40324619773175
15,15,100,73.05728298213799,87.39288973525115
16,16,100,77.19430882198945,88.17288973525115
17,17,100,78.39904108419036,91.3387078342906
18,18,100,83.77796157791255,90.03288973525116
19,19,100,83.3024939092392,90.03288973525116
20,20,100,82.75920455451734,91.28341372532802
21,21,100,85.27105420689897,91.28341372532802
22,22,100,85.53286913816035,91.29289246928256
23,23,100,83.08682211345823,90.31520306650938
24,24,100,83.00994028825308,91.52814186652395
25,25,100,86.19021854555585,91.52814186652395
26,26,100,87.70405137337342,91.68679402095825
27,27,100,88.24129854361433,91.76814186652396
28,28,100,89.07241677137625,91.76814186652396
29,29,100,88.71159618516899,91.76814186652396
30,30,100,88.66482310687272,91.76814186652396
31,31,100,89.40850254528986,91.76814186652396
32,32,100,87.50208278676999,91.76814186652396
33,33,100,88.06947396561151,91.76814186652396
34,34,100,89.18241338414056,91.76814186652396
35,35,100,90.8538850837214,91.76814186652396
36,36,100,90.70401296937382,91.76814186652396
37,37,100,89.71732041608117,91.83679627126205
38,38,100,89.30132049463018,91.83679627126205
39,39,100,90.72119343476724,91.83679627126205
40,40,100,90.7027403495856,91.83679627126205
41,41,100,89.53611883503405,91.83679627126205
42,42,100,90.44627740398988,91.83679627126205
43,43,100,90.49599485418626,91.83679627126205
44,44,100,90.03230280591424,91.83679627126205
45,45,100,90.3725801210779,91.83679627126205
46,46,100,91.09856916272132,91.83679627126205
47,47,100,91.54455198656419,91.89679627126203
48,48,100,90.88980790871287,91.89679627126203
49,49,100,90.40799478357981,91.89679627126203
50,50,100,90.70930166297083,91.89679627126203
51,51,100,91.29220960356135,91.89679627126203
52,52,100,91.72835520999017,91.89679627126203
53,53,100,91.38515083364624,91.89679627126203
54,54,100,91.48712380087706,91.89679627126203
55,55,100,88.53513658984762,91.89679627126203
56,56,100,88.74518850796895,91.89679627126203
57,57,100,91.70814055189066,91.89679627126203
58,58,100,90.90219818530244,91.95289246928256
59,59,100,91.45533254455002,91.95289246928256
60,60,100,91.41643349901537,91.89679627126203
61,61,100,91.8658423502836,91.89679627126203
62,62,100,90.87643796177268,91.95679627126204
63,63,100,90.04832958066409,91.95679627126204
64,64,100,91.88529500522287,91.89679627126203
65,65,100,91.80967463677185,91.95679627126204
66,66,100,90.8743945162853,91.95679627126204
67,67,100,89.1684988352759,91.95679627126204
68,68,100,90.8530679561215,91.95679627126204
69,69,100,90.87006291257092,91.95679627126204
70,70,100,90.75095849718535,91.95679627126204
71,71,100,90.93956834322783,91.95679627126204
72,72,100,91.8580607705267,91.95679627126204
73,73,100,91.59903317013749,91.95679627126204
74,74,100,91.50020269867937,91.95679627126204
75,75,100,91.60104917291528,91.95679627126204
76,76,100,90.57799054358057,91.95679627126204
77,77,100,89.09299753712314,91.95679627126204
78,78,100,90.42180742735216,91.95679627126204
79,79,100,90.10655984737899,91.95679627126204
80,80,100,89.8863314458908,91.95679627126204
81,81,100,89.28766665308453,91.95679627126204
82,82,100,88.71097434587475,91.95679627126204
83,83,100,90.23813438891175,91.95679627126204
84,84,100,89.44206688129381,91.95679627126204
85,85,100,89.79254767477747,91.95679627126204
86,86,100,89.33209243423705,91.95679627126204
87,87,100,90.86954895735018,91.95679627126204
88,88,100,90.12543381128795,91.95679627126204
89,89,100,90.12721324707225,91.95679627126204
90,90,100,91.11293190382757,91.95679627126204
91,91,100,90.05127172907632,91.95679627126204
92,92,100,91.31209711734084,91.95679627126204
93,93,100,91.14337790896376,91.95679627126204
94,94,100,90.99446225856184,91.95679627126204
95,95,100,91.35772832577331,91.95679627126204
96,96,100,91.18535129087995,91.95679627126204
97,97,100,90.37819509751301,91.95679627126204
98,98,100,91.01593015753778,91.95679627126204
99,99,100,91.40068063561,91.95679627126204
100,100,100,89.84205394211651,91.95679627126204
0,0,100,8.943613028453525,66.9001335721758
1,1,100,27.04548608249122,66.9001335721758
2,2,100,38.016111827843545,85.82957298262515
3,3,100,49.44381012489612,86.99921377653416
4,4,100,57.74033240828986,86.99921377653416
5,5,100,59.14347882219499,85.82957298262515
6,6,100,62.04884759089178,86.35703951986407
7,7,100,64.86121757353507,86.68163506406381
8,8,100,66.68447519334785,86.68163506406381
9,9,100,64.47759175091832,86.68163506406381
10,10,100,67.22144416053992,86.68163506406381
11,11,100,67.35050283626056,86.68163506406381
12,12,100,68.8654892038486,86.68163506406381
13,13,100,67.92369222975029,88.71173296930549
14,14,100,71.60931378648974,89.17067522005318
15,15,100,73.04751564474083,86.68163506406381
16,16,100,72.92393031066021,87.18307034478389
17,17,100,72.05794360906218,87.18307034478389
18,18,100,74.13374373753626,87.18307034478389
19,19,100,73.5754354206357,91.35173296930549
20,20,100,74.67785616598837,91.35173296930549
21,21,100,70.83427681168318,89.601682633452
22,22,100,76.86169675131174,90.37504998251863
23,23,100,78.94483297861065,90.37504998251863
24,24,100,80.55876486979143,90.37504998251863
25,25,100,81.37316269064914,90.501682633452
26,26,100,77.82265571285814,91.15402398497818
27,27,100,77.72312056033495,92.0101439927505
28,28,100,82.81333537908164,92.0101439927505
29,29,100,83.96621378433883,92.0101439927505
30,30,100,84.66778421674138,92.0101439927505
31,31,100,83.62792242225416,92.0101439927505
32,32,100,84.00463362279677,92.0101439927505
33,33,100,82.45962319332114,92.0101439927505
34,34,100,84.45051352174347,92.0101439927505
35,35,100,84.05020542824295,92.0101439927505
36,36,100,81.60087142730907,92.0101439927505
37,37,100,85.2440013689311,92.0101439927505
38,38,100,84.04422204162996,92.0101439927505
39,39,100,85.44005236587684,92.0101439927505
40,40,100,85.69896946705589,92.0101439927505
41,41,100,85.96181480032551,92.0101439927505
42,42,100,87.95663496407762,92.0701439927505
43,43,100,89.31901091693926,92.0701439927505
44,44,100,89.18947531626065,92.0701439927505
45,45,100,88.57021661013499,92.0701439927505
46,46,100,90.53242733603764,92.0701439927505
47,47,100,90.69828054068455,92.0101439927505
48,48,100,91.40565045808793,92.0101439927505
49,49,100,91.062962050812,92.0101439927505
50,50,100,92.01014399275053,92.0101439927505
51,51,100,90.15003274640627,92.0101439927505
52,52,100,91.062962050812,92.0101439927505
53,53,100,91.57035547722316,92.0101439927505
54,54,100,91.30341294802164,92.0101439927505
55,55,100,89.59013254870133,92.0101439927505
56,56,100,91.31408084072784,92.0101439927505
57,57,100,91.66040675938685,92.0101439927505
58,58,100,92.01014399275053,92.0101439927505
59,59,100,91.12251682643476,92.0101439927505
60,60,100,90.55163737890136,92.0101439927505
61,61,100,90.15971241979994,92.0101439927505
62,62,100,90.23527596322405,92.0101439927505
63,63,100,90.86484531414834,92.0101439927505
64,64,100,92.01014399275053,92.0101439927505
65,65,100,92.01014399275053,92.0101439927505
66,66,100,91.75283943505696,92.0101439927505
67,67,100,90.23476347547941,92.0101439927505
68,68,100,92.01014399275053,92.0101439927505
69,69,100,90.68948660174055,92.0101439927505
70,70,100,90.80196855614977,92.0101439927505
71,71,100,91.062962050812,92.0101439927505
72,72,100,92.01014399275053,92.0101439927505
73,73,100,91.75283943505696,92.0101439927505
74,74,100,90.71463015192967,92.0101439927505
75,75,100,91.75264462370123,92.0101439927505
76,76,100,91.57248513068714,92.0101439927505
77,77,100,90.80924768922742,92.0101439927505
78,78,100,91.062962050812,92.0101439927505
79,79,100,91.97875495391924,92.0101439927505
80,80,100,91.97875495391924,92.0101439927505
81,81,100,92.01014399275053,92.0101439927505
82,82,100,90.099956016473,92.0101439927505
83,83,100,87.60703157063996,92.0101439927505
84,84,100,90.38543675468851,92.0101439927505
85,85,100,90.7314066843504,92.0101439927505
86,86,100,91.97875495391924,92.0101439927505
87,87,100,91.03283943505696,92.0101439927505
88,88,100,90.57451649656039,92.0101439927505
89,89,100,90.48975637626476,92.0101439927505
90,90,100,90.07475134199893,92.0701439927505
91,91,100,90.11382050131651,92.0701439927505
92,92,100,90.99634243005869,92.0701439927505
93,93,100,90.11073856578274,92.0701439927505
94,94,100,90.84579775112975,92.0701439927505
95,95,100,91.46279913829729,92.0701439927505
96,96,100,91.45456768874749,92.0701439927505
97,97,100,89.11630690855323,92.0701439927505
98,98,100,89.11973531754202,92.0701439927505
99,99,100,91.80523003299874,94.39971843439497
100,100,100,91.94266089496946,94.39971843439497
0,0,100,6.733066520736625,66.51520306650934
1,1,100,23.33188752486944,75.20394224923463
2,2,100,32.30968245851738,66.60637245364764
3,3,100,40.3921223908699,75.27641489804762
4,4,100,50.2521999211063,75.27641489804762
5,5,100,53.26469295426237,75.27641489804762
6,6,100,58.911562678089574,75.18586946817493
7,7,100,59.75516771014643,75.2634277025208
8,8,100,59.28333539963242,85.24425778641312
9,9,100,60.34208169221574,85.24425778641312
10,10,100,62.32228915988689,85.24425778641312
11,11,100,65.3215297624638,85.24425778641312
12,12,100,65.40289475069324,85.24425778641312
13,13,100,65.30058516556373,86.72957298262516
14,14,100,64.53289174260156,86.72957298262516
15,15,100,70.24855378271205,86.72957298262516
16,16,100,72.95458533697915,86.72957298262516
17,17,100,70.45691637930787,86.72957298262516
18,18,100,72.63215368974207,86.72957298262516
19,19,100,76.42313698063465,86.72957298262516
20,20,100,79.25835249909056,85.59288973525115
21,21,100,79.93711349597118,85.59288973525115
22,22,100,80.68238501884484,85.58957298262516
23,23,100,82.2260685797673,85.58957298262516
24,24,100,81.5570201975116,85.58957298262516
25,25,100,80.20681489828243,85.59288973525115
26,26,100,81.67584680794116,85.59288973525115
27,27,100,83.7013744789096,85.59288973525115
28,28,100,83.16986265761825,85.87641489804764
